package_id,package_name,destination,duration,hotel_category,meals,transportation,major_attractions,activities,package_type,best_for,rating,estimated_cost
IND0779,auli royal tour,auli,5,luxury heritage,breakfast,private cab,auli ski resort auli local market auli city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.6,29500
IND0780,auli scenic tour,auli,5,luxury heritage,breakfast,private cab,auli ski resort auli local market auli city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.5,31000
IND0781,auli adventure tour,auli,5,luxury heritage,breakfast,private cab,auli ski resort auli local market auli city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.6,32500
IND0782,auli cultural tour,auli,5,luxury heritage,breakfast,private cab,auli ski resort auli local market auli city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.5,34000
IND0783,dehradun heritage tour,dehradun,4,luxury heritage,breakfast lunch dinner,train cab,robbers cave dehradun local market dehradun city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.5,35500
IND0784,dehradun royal tour,dehradun,4,luxury heritage,breakfast lunch dinner,train cab,robbers cave dehradun local market dehradun city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.6,37000
IND0785,dehradun scenic tour,dehradun,4,luxury heritage,breakfast lunch dinner,train cab,robbers cave dehradun local market dehradun city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.5,38500
IND0786,dehradun adventure tour,dehradun,4,luxury heritage,breakfast lunch dinner,train cab,robbers cave dehradun local market dehradun city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.6,40000
IND0787,dehradun cultural tour,dehradun,4,luxury heritage,breakfast lunch dinner,train cab,robbers cave dehradun local market dehradun city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.5,41500
IND0788,haridwar heritage tour,haridwar,7,luxury heritage,breakfast dinner,private cab,har ki pauri haridwar local market haridwar city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.5,57500
IND0789,haridwar royal tour,haridwar,7,luxury heritage,breakfast dinner,private cab,har ki pauri haridwar local market haridwar city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.6,59000
IND0790,haridwar scenic tour,haridwar,7,luxury heritage,breakfast dinner,private cab,har ki pauri haridwar local market haridwar city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.5,60500
IND0791,haridwar adventure tour,haridwar,7,luxury heritage,breakfast dinner,private cab,har ki pauri haridwar local market haridwar city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.6,62000
IND0792,haridwar cultural tour,haridwar,7,luxury heritage,breakfast dinner,private cab,har ki pauri haridwar local market haridwar city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,honeymoon,couples,4.5,63500
IND0793,kinnaur heritage tour,kinnaur,5,luxury heritage,breakfast,ac coach,sangla valley kinnaur local market kinnaur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.5,29000
IND0794,kinnaur royal tour,kinnaur,5,luxury heritage,breakfast,ac coach,sangla valley kinnaur local market kinnaur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.6,30500
IND0795,kinnaur scenic tour,kinnaur,5,luxury heritage,breakfast,ac coach,sangla valley kinnaur local market kinnaur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.5,32000
IND0796,kinnaur adventure tour,kinnaur,5,luxury heritage,breakfast,ac coach,sangla valley kinnaur local market kinnaur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.6,33500
IND0797,kinnaur cultural tour,kinnaur,5,luxury heritage,breakfast,ac coach,sangla valley kinnaur local market kinnaur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.5,35000
IND0798,barot heritage tour,barot,7,luxury heritage,breakfast,train cab,barot valley barot local market barot city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.7,34500
IND0799,barot royal tour,barot,7,luxury heritage,breakfast,train cab,barot valley barot local market barot city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.8,36000
IND0800,barot scenic tour,barot,7,luxury heritage,breakfast,train cab,barot valley barot local market barot city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.7,37500
IND0801,barot adventure tour,barot,7,luxury heritage,breakfast,train cab,barot valley barot local market barot city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.8,39000
IND0802,barot cultural tour,barot,7,luxury heritage,breakfast,train cab,barot valley barot local market barot city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.7,40500
IND0803,shoja heritage tour,shoja,5,5star,breakfast dinner,private cab,serolsar lake shoja local market shoja city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.4,37500
IND0804,shoja royal tour,shoja,5,5star,breakfast dinner,private cab,serolsar lake shoja local market shoja city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.5,39000
IND0805,shoja scenic tour,shoja,5,5star,breakfast dinner,private cab,serolsar lake shoja local market shoja city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.4,40500
IND0806,shoja adventure tour,shoja,5,5star,breakfast dinner,private cab,serolsar lake shoja local market shoja city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.5,42000
IND0807,shoja cultural tour,shoja,5,5star,breakfast dinner,private cab,serolsar lake shoja local market shoja city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.4,43500
IND0808,kufri heritage tour,kufri,4,luxury heritage,breakfast lunch dinner,train cab,kufri fun world kufri local market kufri city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,grand tour,all travelers,3.8,100000
