Package ID,Package Name,Country,Cities Covered,Duration,Hotel Category,Meals,Transportation,Major Attractions,Activities,Package Type,Best For,Rating,Estimated Cost 
IND0865,Meerut Scenic Tour,India,Meerut,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Augarnath Temple, Meerut Local Market, Meerut City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,41000
IND0866,Meerut Adventure Tour,India,Meerut,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Augarnath Temple, Meerut Local Market, Meerut City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.9,42500
IND0867,Meerut Cultural Tour,India,Meerut,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Augarnath Temple, Meerut Local Market, Meerut City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,44000
IND0868,Kanpur Heritage Tour,India,Kanpur,5 Days / 4 Nights,5-Star,Breakfast + Dinner,AC Coach,"Allen Forest Zoo, Kanpur Local Market, Kanpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.2,49000
IND0869,Kanpur Royal Tour,India,Kanpur,5 Days / 4 Nights,5-Star,Breakfast + Dinner,AC Coach,"Allen Forest Zoo, Kanpur Local Market, Kanpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.3,50500
IND0870,Kanpur Scenic Tour,India,Kanpur,5 Days / 4 Nights,5-Star,Breakfast + Dinner,AC Coach,"Allen Forest Zoo, Kanpur Local Market, Kanpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.2,52000
IND0871,Kanpur Adventure Tour,India,Kanpur,5 Days / 4 Nights,5-Star,Breakfast + Dinner,AC Coach,"Allen Forest Zoo, Kanpur Local Market, Kanpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.3,53500
IND0872,Kanpur Cultural Tour,India,Kanpur,5 Days / 4 Nights,5-Star,Breakfast + Dinner,AC Coach,"Allen Forest Zoo, Kanpur Local Market, Kanpur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.2,55000
IND0873,Sarnath Heritage Tour,India,Sarnath,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Dhamek Stupa, Sarnath Local Market, Sarnath City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,31000
IND0874,Sarnath Royal Tour,India,Sarnath,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Dhamek Stupa, Sarnath Local Market, Sarnath City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,32500
IND0875,Sarnath Scenic Tour,India,Sarnath,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Dhamek Stupa, Sarnath Local Market, Sarnath City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,34000
IND0876,Sarnath Adventure Tour,India,Sarnath,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Dhamek Stupa, Sarnath Local Market, Sarnath City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,35500
IND0877,Sarnath Cultural Tour,India,Sarnath,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Train + Cab,"Dhamek Stupa, Sarnath Local Market, Sarnath City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,37000
IND0878,Pahalgam Heritage Tour,India,Pahalgam,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Flight + Cab,"Betaab Valley, Pahalgam Local Market, Pahalgam City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,27000
IND0879,Pahalgam Royal Tour,India,Pahalgam,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Flight + Cab,"Betaab Valley, Pahalgam Local Market, Pahalgam City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,28500
IND0880,Pahalgam Scenic Tour,India,Pahalgam,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Flight + Cab,"Betaab Valley, Pahalgam Local Market, Pahalgam City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,30000
IND0881,Pahalgam Adventure Tour,India,Pahalgam,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Flight + Cab,"Betaab Valley, Pahalgam Local Market, Pahalgam City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,31500
IND0882,Pahalgam Cultural Tour,India,Pahalgam,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Flight + Cab,"Betaab Valley, Pahalgam Local Market, Pahalgam City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,33000
IND0883,Jammu Heritage Tour,India,Jammu,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Vaishno Devi, Jammu Local Market, Jammu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.7,30000
IND0884,Jammu Royal Tour,India,Jammu,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Vaishno Devi, Jammu Local Market, Jammu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.8,31500
IND0885,Jammu Scenic Tour,India,Jammu,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Vaishno Devi, Jammu Local Market, Jammu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.7,33000
IND0886,Jammu Adventure Tour,India,Jammu,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Vaishno Devi, Jammu Local Market, Jammu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.8,34500
IND0887,Jammu Cultural Tour,India,Jammu,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Vaishno Devi, Jammu Local Market, Jammu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.7,36000
IND0888,Udhampur Heritage Tour,India,Udhampur,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Patnitop Height, Udhampur Local Market, Udhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.1,89000
IND0889,Udhampur Royal Tour,India,Udhampur,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Patnitop Height, Udhampur Local Market, Udhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.2,90500
IND0890,Udhampur Scenic Tour,India,Udhampur,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Patnitop Height, Udhampur Local Market, Udhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.1,92000
IND0891,Udhampur Adventure Tour,India,Udhampur,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Patnitop Height, Udhampur Local Market, Udhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.2,93500
IND0892,Udhampur Cultural Tour,India,Udhampur,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Patnitop Height, Udhampur Local Market, Udhampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.1,95000
IND0893,Anantnag Heritage Tour,India,Anantnag,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Amarnath Cave, Anantnag Local Market, Anantnag City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,16500
IND0894,Anantnag Royal Tour,India,Anantnag,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Amarnath Cave, Anantnag Local Market, Anantnag City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,18000
IND0895,Anantnag Scenic Tour,India,Anantnag,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Amarnath Cave, Anantnag Local Market, Anantnag City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,19500
IND0896,Anantnag Adventure Tour,India,Anantnag,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Amarnath Cave, Anantnag Local Market, Anantnag City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,21000
IND0897,Anantnag Cultural Tour,India,Anantnag,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,AC Coach,"Amarnath Cave, Anantnag Local Market, Anantnag City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.5,22500
IND0898,Nubra Valley Heritage Tour,India,Nubra Valley,7 Days / 6 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Nubra Valley, Nubra Valley Local Market, Nubra Valley City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.5,58000
IND0899,Nubra Valley Royal Tour,India,Nubra Valley,7 Days / 6 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Nubra Valley, Nubra Valley Local Market, Nubra Valley City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.6,59500
IND0900,Nubra Valley Scenic Tour,India,Nubra Valley,7 Days / 6 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Nubra Valley, Nubra Valley Local Market, Nubra Valley City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.5,61000
IND0901,Nubra Valley Adventure Tour,India,Nubra Valley,7 Days / 6 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Nubra Valley, Nubra Valley Local Market, Nubra Valley City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.6,62500
IND0902,Nubra Valley Cultural Tour,India,Nubra Valley,7 Days / 6 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Nubra Valley, Nubra Valley Local Market, Nubra Valley City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.5,64000
IND0903,Kargil Heritage Tour,India,Kargil,3 Days / 2 Nights,5-Star,Breakfast,Private Cab,"Kargil War Memorial, Kargil Local Market, Kargil City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.8,28500
IND0904,Kargil Royal Tour,India,Kargil,3 Days / 2 Nights,5-Star,Breakfast,Private Cab,"Kargil War Memorial, Kargil Local Market, Kargil City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.9,30000
IND0905,Kargil Scenic Tour,India,Kargil,3 Days / 2 Nights,5-Star,Breakfast,Private Cab,"Kargil War Memorial, Kargil Local Market, Kargil City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.8,31500
IND0906,Kargil Adventure Tour,India,Kargil,3 Days / 2 Nights,5-Star,Breakfast,Private Cab,"Kargil War Memorial, Kargil Local Market, Kargil City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.9,33000
IND0907,Kargil Cultural Tour,India,Kargil,3 Days / 2 Nights,5-Star,Breakfast,Private Cab,"Kargil War Memorial, Kargil Local Market, Kargil City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.8,34500
IND0908,Diskit Heritage Tour,India,Diskit,7 Days / 6 Nights,5-Star,Breakfast,Flight + Cab,"Diskit Monastery, Diskit Local Market, Diskit City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,133000
IND0909,Diskit Royal Tour,India,Diskit,7 Days / 6 Nights,5-Star,Breakfast,Flight + Cab,"Diskit Monastery, Diskit Local Market, Diskit City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.8,134500
IND0910,Diskit Scenic Tour,India,Diskit,7 Days / 6 Nights,5-Star,Breakfast,Flight + Cab,"Diskit Monastery, Diskit Local Market, Diskit City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,136000
IND0911,Diskit Adventure Tour,India,Diskit,7 Days / 6 Nights,5-Star,Breakfast,Flight + Cab,"Diskit Monastery, Diskit Local Market, Diskit City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.8,137500
IND0912,Diskit Cultural Tour,India,Diskit,7 Days / 6 Nights,5-Star,Breakfast,Flight + Cab,"Diskit Monastery, Diskit Local Market, Diskit City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,139000
IND0913,Srinagar Heritage Tour,India,Srinagar,4 Days / 3 Nights,4-Star,Breakfast,AC Coach,"Dal Lake, Srinagar Local Market, Srinagar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,35500
IND0914,Srinagar Royal Tour,India,Srinagar,4 Days / 3 Nights,4-Star,Breakfast,AC Coach,"Dal Lake, Srinagar Local Market, Srinagar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,37000
IND0915,Srinagar Scenic Tour,India,Srinagar,4 Days / 3 Nights,4-Star,Breakfast,AC Coach,"Dal Lake, Srinagar Local Market, Srinagar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,38500
IND0916,Srinagar Adventure Tour,India,Srinagar,4 Days / 3 Nights,4-Star,Breakfast,AC Coach,"Dal Lake, Srinagar Local Market, Srinagar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,40000
IND0917,Srinagar Cultural Tour,India,Srinagar,4 Days / 3 Nights,4-Star,Breakfast,AC Coach,"Dal Lake, Srinagar Local Market, Srinagar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,41500
IND0918,Kishtwar Heritage Tour,India,Kishtwar,4 Days / 3 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Kishtwar National Park, Kishtwar Local Market, Kishtwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.3,25000
